1.000000000000000000e+00,4.450253806464510120e+01,6.510171157056032598e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.059953838455231789e+01,6.556230126040037476e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.172067635634129346e+01,6.528088692082282307e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.108863467833679550e+01,7.343464154632430052e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.507809590492320240e+01,7.113972785861894010e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.137772653489520280e+01,7.910282968354985655e+01,0.000000000000000000e+00
1.000000000000000000e+00,6.249469742726979149e+01,8.652053844034715269e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.920388754082600258e+01,8.474269780782621808e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.110268518734966392e+01,5.935885024862493253e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.118201610516982214e+01,6.168403752483362723e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.018638949488060064e+01,6.984760415824918312e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.237844621923621702e+01,8.609829120577410322e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.013548548628612167e+01,5.910883926769964347e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.364470600619178242e+01,6.989968164362763048e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.955790122290682831e+01,4.486249071116439779e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.613038881687546677e+01,8.549806777884022324e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.736205213323823671e+01,9.553668684646721942e+01,0.000000000000000000e+00
1.000000000000000000e+00,6.026921439399790614e+01,7.025193441977158670e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.567809388941073223e+01,5.272173496477498844e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.158811699813282914e+01,5.039267013507989645e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.366093226167303953e+01,6.364239877565775316e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.668222864947191653e+01,7.224725106866236501e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.310782021910246442e+01,5.781251297618140228e+01,0.000000000000000000e+00
1.000000000000000000e+00,7.034607561504932960e+01,1.042571015854382210e+02,0.000000000000000000e+00
1.000000000000000000e+00,4.449285588085407284e+01,8.664202031882200572e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.750453330326840984e+01,9.148677800011013517e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.693007660919180779e+01,5.523166088621283620e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.580573335794274215e+01,7.955043667850760869e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.895476907337706507e+01,4.484712424246760065e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.690121470224707423e+01,8.020752313968276326e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.686890066138404620e+01,8.314274979204346039e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.433312470421608964e+01,5.572348926054391427e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.904974121466680970e+01,7.763418251167786366e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.778822399323067316e+01,9.905141484174826871e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.428232870596740867e+01,7.912064627468002698e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.108871989897914290e+01,6.958889785111847459e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.028283634823073101e+01,6.951050331149438932e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.421174175209011281e+01,7.368756431831728548e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.800548800806068783e+01,6.136690453724013139e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.294047994261829615e+01,6.717065576899511825e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.369163957107005558e+01,8.566820314500154154e+01,0.000000000000000000e+00
1.000000000000000000e+00,6.876573426962166025e+01,1.148538712339139352e+02,0.000000000000000000e+00
1.000000000000000000e+00,4.623096649831025218e+01,9.012357206996742320e+01,0.000000000000000000e+00
1.000000000000000000e+00,6.831936081825536178e+01,9.791982103524284753e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.003017434031214350e+01,8.153699078301502823e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.923976534275376338e+01,7.211183246961566340e+01,0.000000000000000000e+00
1.000000000000000000e+00,5.003957593987598784e+01,8.523200734232567299e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.814985889102886318e+01,6.622495788805463235e+01,0.000000000000000000e+00
1.000000000000000000e+00,2.512848464777230362e+01,5.345439421485052378e+01,0.000000000000000000e+00
1.000000000000000000e+00,6.250234526945303060e+01,3.170700584656992049e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.342680403327501892e+01,6.877759598163891042e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.153035802563644552e+01,6.256238229794580263e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.747563963478609139e+01,7.154663223356777735e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.981320786951232549e+01,8.723092513368739276e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.514218841394381343e+01,7.821151827079923180e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.221179669221399422e+01,7.964197304980874037e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.929956669431706473e+01,5.917148932186950816e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.810504169176824973e+01,7.533124229706305641e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.255001444273381139e+01,7.130087988685035327e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.541973014497375516e+01,5.516567714595912264e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.435163488122891806e+01,8.247884675749791938e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.416404949677334457e+01,6.200892324572582481e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.816847071685779724e+01,7.539287042599495692e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.672720805709661818e+01,8.143619215887864016e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.895588856609371931e+01,6.072360244067396451e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.468719623148089681e+01,8.289250373145371498e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.029732685133346592e+01,9.737989686216607765e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.561864377295583495e+01,4.884715331735507249e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.881681753744564389e+01,5.687721318626850575e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.618981660675260059e+01,8.387856466460276295e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.541605174513406951e+01,1.185912173025224945e+02,1.000000000000000000e+00
1.000000000000000000e+00,7.748120860786787034e+01,5.725181946226896912e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.157564261748701995e+01,5.139174407983230708e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.184518690563942300e+01,7.538065166531235661e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.937082201108952972e+01,7.476556403215137436e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.731000343834809030e+01,9.545505292257473684e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.361556125145330043e+01,9.522936601755530717e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.673761940797697889e+01,7.905240616956558597e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.055676014854776668e+01,8.343207142132371246e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.222399608555303985e+01,6.335879031749787771e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.556783004774663937e+01,4.141288530370056264e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.243647694405564152e+01,7.661734128007404365e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.816454011019285986e+01,9.676956642610819870e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.750444761534178895e+01,7.408413011660252323e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.544053072531997373e+01,6.658814441422859431e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.189622268029125962e+01,7.776848241779302384e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.309383173616396334e+01,5.071958891231208355e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.643600951138687094e+01,6.212457081807178128e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.767565486085074156e+01,6.081024664990221140e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.455560838327535578e+01,5.268298336638778068e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.331828263186571348e+01,5.856982471769286747e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.007314563228902671e+01,8.290598148507051235e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.387061264521837245e+01,6.142470980433912331e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.299748074755308380e+01,1.152441528007952911e+02,1.000000000000000000e+00
1.000000000000000000e+00,6.266904376346718664e+01,4.557058882337608452e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.016689900870369456e+01,5.408405479622361156e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.357507753167365649e+01,8.799445275811041256e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.386421497177823881e+01,5.272549437590042487e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.470713866612129550e+01,9.357611869265824112e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.811982402682281190e+01,8.016627544737096400e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.450253806464510831e+01,6.510171157056032598e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.059953838455231789e+01,6.556230126040037476e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.172067635634130056e+01,6.528088692082282307e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.108863467833680261e+01,7.343464154632430052e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.507809590492320240e+01,7.113972785861894010e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.137772653489520280e+01,7.910282968354985655e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.249469742726978438e+01,8.652053844034715269e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.920388754082600258e+01,8.474269780782621808e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.110268518734966392e+01,5.935885024862493253e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.118201610516982214e+01,6.168403752483362723e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.018638949488060064e+01,6.984760415824918312e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.237844621923622412e+01,8.609829120577410322e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.013548548628611456e+01,5.910883926769964347e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.364470600619178242e+01,6.989968164362763048e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.955790122290682120e+01,4.486249071116439779e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.613038881687546677e+01,8.549806777884022324e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.736205213323823671e+01,9.553668684646721942e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.026921439399791325e+01,7.025193441977158670e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.567809388941073223e+01,5.272173496477498844e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.158811699813283269e+01,5.039267013507989645e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.366093226167303953e+01,6.364239877565775316e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.668222864947190942e+01,7.224725106866236501e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.310782021910246442e+01,5.781251297618140228e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.003460756150493296e+02,1.042571015854382210e+02,1.000000000000000000e+00
1.000000000000000000e+00,7.449285588085407994e+01,8.664202031882200572e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.750453330326840273e+01,9.148677800011013517e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.693007660919181490e+01,5.523166088621283620e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.580573335794274215e+01,7.955043667850760869e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.895476907337706507e+01,4.484712424246760065e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.690121470224707423e+01,8.020752313968276326e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.686890066138404620e+01,8.314274979204346039e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.433312470421608964e+01,5.572348926054391427e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.904974121466680970e+01,7.763418251167786366e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.778822399323067316e+01,9.905141484174826871e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.428232870596741577e+01,7.912064627468002698e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.108871989897915000e+01,6.958889785111847459e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.028283634823073101e+01,6.951050331149438932e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.421174175209011992e+01,7.368756431831728548e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.800548800806069494e+01,6.136690453724013139e+01,1.000000000000000000e+00
1.000000000000000000e+00,6.294047994261829615e+01,6.717065576899511825e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.369163957107005558e+01,8.566820314500154154e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.876573426962166025e+01,1.148538712339139352e+02,1.000000000000000000e+00
1.000000000000000000e+00,7.623096649831025218e+01,9.012357206996742320e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.831936081825536178e+01,9.791982103524284753e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.003017434031214350e+01,8.153699078301502823e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.923976534275377048e+01,7.211183246961566340e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.003957593987598784e+01,8.523200734232567299e+01,1.000000000000000000e+00
1.000000000000000000e+00,7.814985889102885608e+01,6.622495788805463235e+01,1.000000000000000000e+00
1.000000000000000000e+00,5.512848464777230362e+01,5.345439421485052378e+01,1.000000000000000000e+00
